3949;17215;12818;9882;5628;607
3954;10159;13977;8382;5601;15702
3955;10474;9294;7082;14978;16306
3958;14670;11490;13391;17560;191
3960;5187;10158;16339;2389;6287
3962;16265;1220;2095;13923;14574
3965;12843;7655;16265;16022;12560
3966;3106;4043;2452;11337;2913
3970;5845;14642;16306;6710;4697
3972;5628;2395;10109;16008;4393
3975;12671;8536;13856;9042;12668
3976;239;10606;15616;5056;17321
3978;9271;2574;14326;4590;5185
3984;17109;16306;7970;16861;10920
3986;16272;7971;16695;5004;15201
3988;2470;7009;13195;13584;10176
3990;2174;15365;6133;9087;5255
3993;11754;4536;2735;2865;1556
3998;15424;11064;1595;7523;15425
3999;14073;378;2554;12324;10741
4005;11863;17133;17751;13123;5510
4007;7613;12309;5243;16532;15443
4010;7047;17335;996;2015;7993
4011;17167;10088;4740;9032;16491
4012;7882;6274;12243;6552;7892
4027;4956;10344;4225;2104;5105
4031;4141;985;3862;15919;7613
4033;5539;1307;14621;1962;3463
4040;7077;8872;6387;1547;11614
4042;7462;11225;518;1367;11935
4043;13651;708;5112;13763;16286
4045;658;2528;12818;8717;3684
4049;17035;12324;17441;4479;5296
4052;17425;13086;2749;9232;17662
4054;2905;12726;7753;6138;7577
4055;12015;10935;3165;10344;13418
4056;12355;6692;12092;11337;4432
4060;9381;9392;4656;5946;6760
4064;16825;11875;16791;14513;10209
4067;16318;9359;11209;189;13605
4068;5194;2341;8310;1581;13737
4069;2953;15530;5601;13389;9986
4072;2314;8159;8677;6702;10808
4074;1556;6634;11435;3375;2880
4078;12918;9800;4123;607;5997
4080;10042;8803;13412;14042;5788
4085;13483;3496;8627;2047;14080
4086;8753;15424;5493;5223;13328
4089;14482;5656;13959;12435;12140
4092;10596;12364;15482;14118;13565
4097;1794;1151;10293;6239;4402
4098;14363;17225;9274;12065;2290
4100;13923;1518;3364;15818;17426
4103;7534;8219;1116;6498;13974
4106;6231;16862;9685;7281;2499
4109;143;14550;13195;12890;1571
4115;9882;8596;5401;15578;14454
4117;16516;9387;4685;17648;13996
4119;11994;2662;13534;14408;7545
4122;13737;16449;12648;4049;17250
4123;10123;15563;7937;11677;13923
4124;2980;3207;6485;10294;2622
4127;10158;1798;1799;3113;8928
4131;9987;16733;5561;17533;1022
4135;13050;8904;6445;5391;11446
4136;3113;14670;4698;2337;4056
4138;12056;10114;6637;7523;12732
4141;8636;17157;15048;7032;16882
4144;483;14365;15712;16887;2192
4145;6386;8840;4577;16107;8825
4146;10844;8861;15724;5394;1317
4147;16438;1615;4778;13534;3098
4149;5807;483;9442;1220;16113
4150;7034;14487;2482;16788;15183
4155;8880;5881;12456;1118;15758
4157;14909;1925;17057;12931;15755
4159;14550;1428;12497;16390;10947
4161;11522;13087;9326;3999;4049
4163;2129;2852;1513;338;11097
4164;6911;10564;16201;12102;5970
4165;10724;4772;3496;3043;6948
4166;14154;16033;16171;14219;8388
4167;1599;17452;17321;7179;13629
4168;8928;1174;5317;8086;2680
4171;15425;4109;12843;12355;13526
4173;15647;13002;4386;12054;24
4177;12719;978;3410;872;7379
4179;763;9014;2371;12011;4651
4184;4392;7694;15565;6237;15797
4185;3354;8846;9049;5926;12034
4187;14480;6021;15765;9828;6716
4189;3239;6910;270;12530;133
4197;8311;12739;17149;16459;4972
4198;13522;5679;9608;10601;7014
4201;2015;16992;2922;1022;8189
4207;3972;851;15209;7767;14482
4210;15234;8376;11677;10785;14718
4214;15114;9043;6287;15545;2389
4216;658;6687;14240;6692;6268
4219;4640;11677;10378;1744;4996
4224;4285;3414;12002;10240;4380
4225;12818;3579;11478;295;6155
4227;12881;11089;13302;12034;5788
4229;16394;6799;5710;2103;1031
4237;1408;8389;10774;17189;1075
4238;9913;1983;14453;3593;14754
4244;15724;6494;5639;4381;4385
4247;13052;8192;3730;2326;4488
4248;14590;4089;7779;9886;12476
4249;5601;253;8803;17389;13784
4253;5992;10808;5955;10593;6512
4254;6910;8549;10035;8166;11218
4255;571;14259;15955;11935;8966
4256;12778;17627;3079;14185;14312
4260;16765;8644;10583;708;17692
4262;15887;8904;15755;16265;14109
4263;1926;11251;1412;16449;12458
4266;4656;12870;6042;14367;6720
4267;13288;15843;843;1905;5807
4268;7048;14011;942;14325;16859
4269;16357;16082;5317;13050;5227
4270;4089;6299;13738;6073;17537
4271;5614;10225;4262;1625;14780
4278;4214;5617;5647;2499;7019
4279;11227;104;12743;12272;14351
4281;10996;4374;9940;6708;12539
4282;11161;11110;6859;7852;13102
4283;7545;7641;15375;4874;10105
4284;2862;17109;6117;1224;1521
4285;723;9679;15276;10945;11254
4287;2800;10730;191;11314;14538
4289;4393;9593;2186;3648;4867
4290;17693;4268;11525;2243;11652
4291;110;3880;5244;10203;1746
4298;8467;3830;12140;9621;7826
4299;12347;4528;10028;12934;11886
4302;16242;16128;5085;14410;12911
4306;17154;457;10583;5112;16139
4308;7004;11084;9146;11254;11829
4310;10214;9298;3102;10429;14326
4315;6971;3106;8387;1865;16522
4320;9987;4253;10560;3984;13820
4327;10281;7650;12881;10229;12760
4328;12671;12466;9598;57;9295
4330;6408;8644;5807;14953;14550
4331;2578;17358;1466;2016;10451
4336;8124;17189;10695;12084;197
4339;12232;15702;17589;2009;2862
4340;445;11182;7688;14859;17680
4341;7356;16469;3624;9340;9960
4342;16698;16434;15727;191;5299
4345;2782;15755;14856;17339;12244
4346;6797;9459;5544;2922;5787
4352;10155;1976;14477;8171;4227
4353;9592;3824;7494;17031;6205
4354;4739;12188;3463;6971;8904
4355;4652;14482;4488;3506;5762
4356;11812;8782;191;2152;14149
4360;11427;14482;6023;17031;11064
4364;5854;13302;1370;16499;11573
4366;9856;1532;9593;17152;15545
4367;8339;10281;3216;17401;7019
4369;1905;13763;3972;1659;13302
4370;12542;2104;4393;16552;11696
4372;15919;4244;6829;2743;13048
4374;13886;7150;1939;3463;1975
4377;5425;8399;16344;1245;11064
4380;16438;658;12002;5628;4256
4381;3955;7393;9482;7239;6799
4383;9628;7230;12003;12785;7511
4384;1975;14482;13728;14312;2430
4385;11068;17538;16306;16382;11904
4386;14250;10566;17243;12683;4949
4387;12232;13840;5644;16220;14916
4389;9591;5317;1102;12056;2372
4390;7605;15464;1926;5164;5296
4392;12605;571;331;7767;1905
4393;15818;5477;2152;6994;5317
4394;1027;15434;10236;14192;5686
4396;12232;720;3787;17431;12244
4398;17574;3890;12673;10246;15764
4402;10170;9049;1832;16242;11521
4405;10212;304;8580;11065;11236
4407;9937;8563;8111;12026;2548
4411;6882;16617;2395;6771;12238
4413;11209;5928;9003;13232;3165
4414;414;11739;1080;5257;16343
4415;16801;14661;15800;4418;9296
4418;6931;4393;6972;2690;1104
4419;13388;7594;14112;7642;5955
4420;15788;15844;6844;4833;14364
4427;17627;10230;12397;3282;16272
4429;14759;13342;6687;3254;15956
4432;17308;10730;11443;12732;9756
4438;14158;15816;13007;5287;17494
4441;1394;2851;2009;8148;15209
4442;2905;6872;13327;1866;6122
4449;7577;8191;15282;3872;8241
4450;11400;8818;14259;11926;6445
4454;15974;10239;12186;15868;4651
4456;7555;1507;1704;8086;17693
4460;15715;14618;6281;5663;13814
4463;12028;16801;9296;3593;4418
4465;4355;11427;12500;13082;16272
4468;15777;5309;10654;17219;8336
4472;16384;17627;5401;11149;14644
4474;17064;10282;1104;11192;638
4478;4465;4080;13914;16223;15733
4479;13007;15997;15381;16495;5788
4482;2395;4661;13098;2366;9800
4483;3642;2149;7493;6618;187
4484;9246;16237;17642;350;11456
4485;7615;11937;8652;6918;659
4488;2660;16969;798;14869;15955
4489;5236;5616;6162;3880;11937
4490;10625;9591;16262;4043;14215
4492;5496;7009;17513;11999;2395
4493;4801;2452;10662;14691;11521
4496;9351;5515;9241;2953;4345
4503;11697;14925;12512;12322;5591
4506;8327;10832;14780;14918;15107
4507;4596;8020;17574;17709;9378
4508;15729;9886;3487;17346;3128
4509;12759;12976;2927;11390;7332
4512;16676;1151;7713;5197;17262
4515;7395;15455;8388;13384;11042
4516;2462;13648;1502;5621;2757
4517;8107;9741;4056;2435;3268
4519;4931;1105;15730;16016;13645
4520;4306;5997;13651;15578;3368
4522;7511;3925;1744;6274;12785
4524;15440;12743;1799;12919;6223
4528;6355;7371;12492;13993;12335
4531;10583;6971;17339;16349;10225
4533;13090;16449;6281;416;15991
4535;7555;11265;2167;12862;2523
4536;6587;13964;11620;3954;15160
4543;14652;6073;4089;4147;14459
4545;8915;2372;4302;4123;6329
4546;3106;1220;5327;6972;8301
4547;3487;667;12722;9192;8272
4552;1795;15965;15666;6439;4468
4553;7989;2789;6924;16596;1518
4557;10126;5237;7219;14862;7127
4558;10236;12309;5084;15979;16325
4559;12084;15404;13856;17249;8778
4561;7850;7202;5043;1877;15143
4563;846;501;11166;954;5467
4565;17526;13534;13389;16499;8976
4568;15631;746;8641;10622;6708
4569;12861;3414;7555;4127;6068
4570;8784;14918;12582;15107;16063
4575;6001;17321;12652;17199;12538
4577;1754;4745;11443;13923;12305
4581;17441;10372;15922;2953;15858
4583;10664;17198;14970;15901;14827
4586;8079;16272;14953;16343;14601
4587;16660;15078;17625;9974;12862
4590;607;15646;2782;7624;14621
4591;9625;10142;5639;14013;9206
4592;14691;16922;14590;3274;16765
4594;8832;11903;15662;8077;3342
4595;700;3495;2346;15853;6094
4596;16891;8334;7131;763;16967
4598;14916;6454;9681;2465;6
4599;5385;4653;11987;16887;15545
4601;5544;8049;12261;10040;7064
4607;12447;12758;5294;1346;980
4609;1058;872;4727;16903;16709
4612;16339;6931;9882;5708;985
4621;6339;10363;4171;17479;14454
4627;2371;14602;13934;15643;4330
4628;5671;10341;8818;4345;12110
4629;15956;12343;2252;14358;1661
4630;9740;686;12347;14413;8549
4631;14859;16329;6908;8186;3013
4633;12186;15755;482;16343;12034
4634;4488;17292;482;12102;1305
4636;11042;16223;4515;6166;1466
4639;1834;1401;16479;12194;8077
4640;5732;5862;12161;13359;8327
4641;6473;12232;4345;4488;16783
4644;5671;9662;14613;15715;17449
4651;9625;14642;10620;9206;8677
4652;7767;14274;16201;8046;11022
4653;16606;1528;1790;2188;15105
4656;2095;17441;9592;16452;12672
4658;83;1650;13977;9378;3153
4660;16236;17189;11400;6860;3106
4661;13582;1843;14590;9205;6037
4663;10189;3559;10393;4586;8880
4669;16668;17154;14472;7395;8178
4670;17627;11781;2782;8743;1962
4671;2944;7281;8966;17431;3282
4675;11433;5679;4533;9608;13086
4677;3713;15647;5524;7828;12661
4678;13645;10503;10278;9658;5708
4679;10353;3954;14262;3376;12336
4680;7112;10426;3226;10851;8677
4682;84;2680;11829;11525;9645
4683;1975;2452;3427;2200;10359
4684;17216;4249;12745;5612;17701
4685;11047;5434;4612;1138;7391
4686;5293;14203;8181;5571;12470
4688;1443;14607;11858;17225;9414
4690;12336;5416;12598;14359;3984
4691;5539;5582;8080;1104;16265
4693;16279;8470;6771;7402;11929
4695;17330;7511;1307;11421;16469
4697;5775;12155;11888;1220;13763
4698;13923;8743;9863;14718;14725
4699;15373;11884;10033;14209;8687
4701;6524;6263;17009;13963;14212
4704;16452;734;14475;6697;2009
4705;14667;15205;13102;14367;14670
4709;7048;7179;3570;14782;6001
4712;934;1798;5287;4683;9303
4715;11435;3544;2371;8861;5097
4719;15114;12958;12008;16399;1291
4720;12102;5862;5591;5614;8016
4721;3282;7014;4227;8818;16002
4727;15107;11781;1180;16969;3282
4730;14621;6961;7184;6462;16608
4733;14890;10451;16377;16792;15816
4736;11283;5515;10162;12473;7643
4739;16891;4306;14909;3320;14391
4740;8915;14660;14203;4141;6552
4745;15755;11443;1110;10170;313
4751;9442;14538;3925;11931;7509
4752;16538;11022;405;8832;12244
4753;7627;3638;9841;12487;16281
4754;8523;12364;15769;14477;26
4757;1618;14150;3529;10970;15757
4761;5628;12918;189;15755;2001
4766;14293;7426;8432;12181;10032
4767;17251;2577;1754;2340;11446
4772;2528;1939;2047;8141;5503
4773;14198;13082;6003;13981;17508
4774;9087;83;11209;5906;12763
4777;12490;2430;13107;7701;11427
4778;10375;14198;14482;15058;1144
4779;15968;5351;11588;16262;16113
4780;657;4595;10471;3972;3442
4781;14027;6073;9032;4678;2200
4783;11739;11005;6706;4256;2660
4786;11525;9120;2290;2172;3079
4789;14961;1788;16954;7057;8226
4790;14550;12582;8826;14621;6386
4791;4248;8682;5360;12513;2478
4798;3495;3475;2532;12534;3181
4799;13244;12243;16366;5946;15455
4801;12661;15151;985;8636;12890
4804;8168;13960;10678;10951;17411
4805;5571;15339;3151;8387;8016
4812;486;7755;14240;2782;12317
4815;5908;2360;7239;3013;16567
4816;15816;11398;10935;14667;16063
4820;2256;4496;3900;3756;4227
4823;12100;2288;6775;5554;7547
4824;10013;14574;6556;7233;3962
4829;5793;1324;11669;11337;13195
4830;9582;11369;7577;1521;5955
4831;12446;6911;12918;10282;16825
4833;13050;4670;1110;14367;14149
4840;17703;16698;15893;1139;13959
4841;5054;6844;15887;14691;15818
4843;5503;13211;12682;16793;8867
4845;6371;2831;11378;11851;3369
4847;3106;12785;11152;14382;14454
4848;9443;9814;13370;16303;16859
4849;11398;14480;4847;4369;17560
4852;457;3611;3309;16604;6978
4857;4185;15233;14869;1255;6911
4862;10123;8376;11089;15702;12470
4864;14691;5991;191;7370;16922
4865;10893;12486;2554;14533;6756
4866;6846;6029;10695;15450;4345
4867;9509;14590;14667;12430;9886
4869;13840;8966;7683;11741;17189
4870;15956;3648;6523;13923;16668
4874;9426;16452;4736;12074;7416
4876;13433;9254;15956;16825;17343
4877;8915;14482;8336;5636;17295
4878;15078;13836;3364;13963;16809
4881;17381;5862;12102;9818;5237
4883;6971;2782;2594;16438;17154
4884;4705;3106;14538;16265;6206
4886;15808;14342;6416;7308;829
4887;16516;12951;994;6239;12300
4888;6760;14593;7617;3538;5421
4890;15955;13981;10152;15922;900
4895;3670;11171;13712;12843;1693
4898;11845;1521;2379;12976;6373
4902;14780;8898;12446;6599;14192
4904;12671;963;12667;7127;14342
4906;2171;15393;4705;16912;5607
4910;8942;17466;1819;7509;8636
4912;1466;12074;15758;11882;12600
4913;3086;8049;16366;1172;14193
4914;3106;14313;16082;9939;3825
4918;2532;2974;9296;16400;16285
4919;1202;17339;9049;10820;14198
4923;12297;11639;9262;2163;4260
4924;8535;1832;5253;6541;15702
4926;16538;13207;3160;5941;7239
4930;11522;13087;4049;3999;8877
4931;6497;12911;6037;12785;2186
4932;1307;16016;16698;17560;4670
4936;17113;672;10012;4380;12862
4943;13072;11405;13389;6243;10078
4947;1969;10043;3569;10293;15814
4948;4652;5472;457;12280;12084
4949;7828;16390;2783;12986;7713
4951;10042;4043;14644;10947;1145
4953;12734;15078;3433;433;13738
4956;14313;8596;2152;1799;11337
4964;17561;4745;2574;16236;3890
4966;398;12512;2518;3379;12867
4970;16343;11141;15084;7630;12846
4972;3106;985;483;10947;14454
4977;7521;8596;3165;798;13728
4978;12834;7233;15233;4185;9681
4979;12675;14961;5434;4508;7057
4981;5272;14472;11495;5961;7217
4985;6994;10337;15473;11199;16283
4988;189;13584;667;76;1915
4991;14631;14822;1518;14011;3907
4995;3579;2391;10170;9859;1962
4996;8181;17355;10358;3610;8636
5004;7755;5085;11222;4496;5862
5005;8679;7511;12115;3617;6013
5010;10372;3730;13748;166;11042
5014;12545;5579;17311;12392;14436
5016;7828;11775;10429;14118;11376
5020;15107;8687;11999;10921;11850
5025;8596;3433;16384;6030;17157
5026;11022;12497;4577;13383;12549
5033;5250;3840;11848;8981;14780
5035;16707;14527;17295;16768;8904
5040;16997;5448;12161;16954;8764
5041;330;14780;8079;7233;2862
5042;15532;5807;10101;5317;13102
5043;3081;11922;504;8640;15729
5047;2690;17693;2580;862;17334
5048;4627;14473;9705;13588;8609
5050;7424;12365;6971;11283;9818
5054;5571;7511;13923;708;17308
5055;1046;16158;3860;550;14364
5056;4577;13391;985;13651;11040
5058;607;7014;17174;5054;14103
5059;8437;2456;10041;17424;763
5063;7534;13248;5333;6268;3617
5064;16922;1110;14940;7234;5667
5066;9442;7940;6251;5708;6350
5069;1220;7716;14313;9728;16390
5071;12799;9471;1307;2800;4972
5072;14055;9170;473;10019;3824
5073;13996;5899;4636;2376;6013
5075;13391;992;6133;16384;13728
5076;11884;11552;5121;9616;17491
5084;14691;7219;17064;705;2456
5085;4545;7281;16452;14454;3825
5087;17169;14538;3106;1744;14928
5090;15422;12763;6096;12376;5468
5092;14454;16698;12881;8387;15107
5094;12470;16377;3949;13062;4577
5096;12232;6450;10517;16703;9469
5097;11702;14185;12727;2834;13964
5099;4663;12338;1974;8782;11443
5103;9049;7767;316;9593;17088
5104;1918;2112;12317;4306;13318
5105;13298;6223;4740;433;17113
5106;15375;12297;11533;4740;3573
5111;8041;3334;12668;14173;8878
5112;10359;11490;15062;4590;4123
5118;10424;11888;6005;13771;9189
5120;3116;16449;13087;15464;13737
5121;16242;14606;11376;1905;15818
5130;13417;16389;1267;11652;5033
5135;13795;13462;17149;16169;3433
5137;9043;3538;13207;9110;3371
5139;13738;7395;17693;2866;4214
5140;8020;9095;6849;16495;10734
5141;8099;7257;3835;13056;10222
5149;11183;1174;942;2698;11099
5151;4135;8277;16954;13582;1467
5154;5327;17293;12966;9340;14545
5156;4670;1810;4432;12672;6042
5162;15736;16640;1816;5814;6917
5164;1926;4040;5182;2341;9608
5166;5656;1832;12003;16793;15183
5169;16765;14574;12470;6329;14050
5170;10996;8254;12243;7917;9116
5174;720;10230;3315;11696;10225
5175;11522;3999;13087;9326;977
5179;3082;7330;5493;15134;5250
5181;6972;16668;17088;11077;10947
5182;9326;1991;5296;11779;12458
5185;14443;10759;12299;4801;5154
5187;13580;12305;3798;4912;4227
5190;5169;17004;13705;12974;7416
5191;1145;2095;16128;15107;1810
5194;14336;15798;4641;17250;1581
5196;13087;16449;12458;4533;14336
5197;7402;4374;5925;7911;24
5199;571;8238;16969;2940;9279
5204;11077;1145;9617;6287;5401
5206;6916;6797;10420;10044;5612
5212;7252;11369;14437;5917;7239
5215;171;763;12639;15114;3736
5220;11701;15233;7397;3905;15953
5221;12953;13082;4594;9041;14155
5222;8173;1467;13123;4299;12811
5223;6037;6030;12870;4227;16390
5224;12523;13610;4881;3256;3886
5226;7635;9051;10583;5472;5788
5227;1046;7399;15563;11265;17574
5229;4392;8915;15953;9937;6942
5230;11440;4586;9326;9873;13871
5231;17619;11165;963;17117;12246
5235;9974;11585;269;10881;17221
5236;10165;10627;6306;15246;4512
5237;329;3282;3905;8159;14218
5239;2095;7635;15844;10583;16262
5243;3427;6692;12160;17330;15887
5244;8454;7487;10808;7642;11472
5245;1865;6099;2009;17212;12582
5250;9800;16788;10928;3198;16415
5253;1693;9717;3090;16181;1571
5254;5695;4393;2757;14960;14507
5255;11781;14312;16203;8651;4977
5257;8818;17508;6195;2342;424
5258;14855;10734;963;3730;7767
5268;223;175;8596;10673;6339
5272;3880;12800;16995;16;12702
5277;15381;14601;459;11064;4778
5280;7289;11114;14056;10255;12440
5283;15557;15800;9525;14165;9296
5285;10119;4636;12539;11865;2266
5287;15084;8131;2360;9625;17154
5292;1428;5496;3106;1798;8636
5293;17215;15048;14928;5582;12155
5294;9443;14883;14782;12925;12619
5296;5196;13516;1470;1613;16600
5297;16265;7686;8596;10669;4829
5298;3113;711;8079;5197;4374
5299;2216;7595;7511;5793;4342
5304;2016;8320;14408;2103;6860
5305;5544;2135;5894;2037;3077
5308;13593;14233;5004;16272;16343
5309;11265;17627;14953;6994;6882
5317;2580;8387;13102;13582;13462
5318;11398;175;7511;14367;17129
5320;12155;2660;4745;4640;1470
5325;13087;3999;8877;14336;6946
5326;14320;12731;16022;13123;17064
5327;17293;3962;11283;6347;16377
5328;13342;4298;8045;4341;962
5330;7952;12862;17280;4179;5434
5333;5607;14718;9591;17136;13098
5336;748;12824;16312;9223;5385
5338;5862;10019;11860;457;11064
5341;15814;5506;11882;8976;8522
5342;686;5946;8171;10886;13398
5343;9528;7127;3798;14869;311
5344;2256;13990;3148;13486;894
5345;1428;197;2095;12911;886
5351;15351;5732;10424;11673;7928
5355;8677;13269;1638;16260;10620
5356;8572;240;13964;8756;4651
5360;10820;12473;14109;10027;6720
5362;7529;11926;8191;7577;11369
5363;13298;8317;6994;10583;15409
5366;4932;1151;14568;14970;15813
5367;9863;11687;6687;8507;4007
5368;15058;1046;16606;12238;17682
5369;17248;4144;2120;9224;14634
5374;11443;16222;11593;252;15890
5384;11062;16740;4248;4109;2640
5385;11376;4366;7808;14365;6267
5387;13298;7324;2462;10428;15529
5390;7991;5939;12799;14545;6014
5391;15105;985;15563;14538;1650
5394;10433;11582;6587;9294;3801
5395;13378;2529;11578;7880;7252
5400;16318;12925;12364;165;5106
5401;9960;1202;16384;1428;7032
5402;4069;16041;6247;9681;17756
5405;16449;12766;6502;116;7186
5406;15465;5544;3670;3648;16701
5407;17323;4282;1833;15474;6661
5414;12918;4640;6994;1406;13748
5415;13827;13651;11837;9788;16158
5416;11904;14727;14057;10844;10433
5417;15597;3102;5106;1939;4374
5419;4698;3962;6386;2862;17299
5421;14960;3917;7635;15105;3860
5423;79;348;3223;11165;1735
5425;4685;4109;6552;13771;1151
5430;3290;17560;7399;14454;5223
5432;10947;2690;8496;7979;3079
5433;17539;10704;13276;6223;11372
5434;17157;483;10282;16954;17560
5435;16075;9426;9003;9378;2660
5444;13328;10281;9539;9609;15039
5445;10272;14240;7629;5886;12476
5447;2009;10226;489;16063;11266
5448;3925;2452;14459;10275;705
5454;1804;10231;393;2551;14531
5455;5692;11250;7879;6833;7524
5462;11090;14313;16765;5243;12918
5463;5589;5434;16298;14531;15336
5464;1394;8077;5287;1392;14342
5467;7807;13176;2905;15361;16751
5468;14351;501;9041;7701;1912
5471;13948;15729;6613;2168;5538
5472;8904;4661;12155;16139;12470
5473;15033;4912;8541;10984;3733
5474;11918;6718;17058;10337;9950
5476;3223;15378;14277;9243;2015
5477;15953;985;14621;7040;6797
5480;11855;7970;11378;12714;13269
5481;13248;15366;12309;3084;17415
5488;7055;12034;11242;2554;4816
5493;12633;5775;1542;15156;4705
5496;2391;11182;14718;12338;6859
5497;7399;15818;6599;10042;5433
5499;5250;1661;4849;8623;7397
5502;4640;1180;5472;6555;9728
5503;7566;7628;4801;15362;6404
5506;13441;15974;11578;11802;8034
5507;3442;473;13835;7695;15557
5508;4369;10225;9298;15893;1295
5509;2188;9131;7756;4515;16362
5510;2981;14860;2462;6021;4256
5513;10673;14410;2163;17627;11443
5515;7904;5924;1595;1905;12605
5516;4360;9681;16272;3506;2342
5518;6445;5571;6902;9960;12293
5519;6902;7937;9628;11022;5614
5521;17147;14734;11739;8872;11724
5522;17622;8644;6205;10231;4356
5524;12539;14889;11969;17262;8180
5525;1264;7523;17396;2813;4970
5528;17764;9991;3875;7683;16644
5530;14109;14806;16954;14691;8226
5531;8507;12145;9511;13261;4697
5538;457;8387;4345;12785;6408
5539;3523;9628;17627;6931;4972
5543;17168;15825;5084;2037;6239
5544;13959;1066;6994;658;4393
5545;13651;2001;5243;15472;4670
5549;8644;15233;311;17387;3824
5554;8143;14112;8586;15974;6806
5559;5016;1661;5351;11245;5651
5560;1267;16788;295;5401;9645
5561;12084;11398;8644;8883;16793
5562;14050;16384;6971;16181;7371
5563;7586;4345;14358;6445;5908
5564;16449;1581;3116;6946;2813
5570;13412;7898;14942;516;11911
5571;10928;12155;6482;16438;14382
5576;9381;17435;16903;1851;9986
5577;7586;2122;6029;1032;10363
5579;2927;4405;13177;12689;2603
5582;6134;13651;16668;14780;175
5583;17361;4833;11077;11812;12494
5587;11696;5363;7064;15769;6797
5589;6552;11089;17169;5727;14149
5590;17133;15720;13488;262;7184
5591;5732;7904;13082;15922;4727
5598;3500;14454;8945;17762;14691
5601;13302;3684;13107;14112;8904
5602;2866;10988;13513;9798;2738
5604;13211;15449;11663;16262;16882
5605;9598;3742;8131;872;7047
5607;12338;14670;7617;2095;11512
5609;4168;6001;4709;255;9443
5612;10418;6978;7904;15759;13302
5614;8387;14869;3962;17157;12582
5616;15724;10111;12988;3801;12051
5617;12430;5317;11149;15582;16465
5621;1798;6911;12785;329;9254
5622;14358;859;872;1163;2037
5625;11837;10078;8181;13748;12430
5627;518;14278;6371;10620;79
5628;1145;7234;2186;14712;17157
5629;7239;12896;15114;13384;1638
5630;12886;5294;16356;9327;8011
5632;3163;10117;10552;4229;6083
5633;1145;886;2913;16183;16415
5636;15666;10598;9217;6327;8429
5638;7971;17189;5528;13176;17292
5639;422;7424;934;8511;14983
5640;5577;15309;13567;4141;6251
5642;9986;3385;4805;3469;3740
5644;12161;17431;482;3151;16201
5646;12493;16901;5293;13883;1905
5647;13052;4805;3728;11262;13015
5650;10152;2905;900;7160;6445
5651;17131;10109;16765;607;15393
5652;10951;15974;14727;14155;10162
5653;17758;11922;8186;6837;10214
5655;3371;6693;14277;7786;6667
5656;14590;11443;13651;3489;5589
5657;6555;10042;14233;10358;8327
5658;12355;9471;443;17174;13593
5659;15455;1336;17385;12704;12275
5663;8317;6988;16703;13073;12102
5665;11214;11186;9828;1578;10274
5667;14898;11999;11040;7040;2992
5670;17701;9289;15955;5980;580
5671;730;5010;7347;17402;9662
5672;15099;2698;9320;14858;11525
5679;15464;14336;13087;5194;16449
5683;8861;3773;934;4690;5702
5686;17558;2072;10109;12077;15894
5692;6347;12343;10721;1962;14670
5693;13144;10903;4924;12242;5513
5695;12293;3333;10436;12317;329
5696;6882;14410;14363;1066;3925
5699;15375;4833;14909;1590;14827
5700;15143;2172;4884;11490;9111
5702;4912;507;9472;5948;6912
5704;7767;14670;6971;6240;10730
5705;564;2163;78;6268;11985
5707;4159;17395;9526;2668;9223
5708;6223;607;10168;6720;8384
5710;13402;5762;7397;14574;10986
5714;555;11252;11907;17680;4830
5716;3321;16658;2078;9471;6404
5724;5732;4159;1558;1428;4092
5727;6352;5084;8079;7356;15818
5730;7511;12317;17355;10596;12476
5731;3954;3315;16185;3453;15315
5732;6274;16707;14621;2372;12155
5734;3510;216;6721;1963;2675
5735;10041;9042;5591;16223;7172
5738;1470;4330;2862;5496;11271
5742;10372;17109;15193;5627;3582
5744;8141;4843;15043;11771;12986
5751;2112;7987;5239;191;7991
5760;10583;13763;14999;14482;6720
5761;1145;3239;11726;2057;433
5762;12881;1754;4472;10774;7904
5765;13488;5056;28;305;16931
5767;14216;7642;3756;13914;10786
5775;17764;5085;9051;313;708
5778;14482;1324;16286;16879;12047
5782;10847;10726;8308;4991;10773
5787;12785;13298;1799;6206;4432
5788;14667;8846;10730;457;4345
5793;4262;14590;10170;6350;10123
5799;16952;6268;11696;6251;8585
5802;14476;9645;6673;10921;10436
5805;17431;2178;15209;12009;14890
5806;2037;16445;1151;4310;3225
5807;6134;11490;6760;16242;4306
5808;7034;12019;1017;15532;11167
5809;7055;4697;4306;5085;14670
5812;2152;15062;1467;3463;658
5813;12161;6274;5360;8979;4432
5814;13050;16765;9592;12470;357
5821;9937;15336;2441;17642;12492
5823;2388;5836;16596;4906;12002
5831;2962;1329;3515;5400;1096
5836;10358;6972;17088;7401;9188
5837;11077;14953;10358;10947;4256
5840;5174;11045;14691;17526;16223
5842;7234;17;10359;5056;886
5843;13082;413;424;9051;2178
5845;15064;17157;12778;14550;7336
5847;14155;13392;7773;14280;13412
5853;14454;8413;4080;3151;14550
5854;16847;11903;798;10808;10774
5856;7149;1176;1408;3256;7336
5858;1151;16169;6687;1862;16283
5861;13391;12047;16825;14047;4670
5862;3925;7233;14869;2342;14621
5863;4369;10445;10222;12605;17317
5869;12292;16644;15530;1297;3798
5871;5137;16365;5946;1650;4653
5875;5807;7980;2920;9110;15755
5876;12639;15974;47;9351;8454
5877;1595;17555;7971;9289;11222
5878;337;12799;17169;13081;12975
5881;11760;10276;15381;3334;12881
5882;5939;14590;5775;7040;4216
